status,card_present,Tax_desc,Balance,Gender,Age,State,Amount,Movement,SalaryPerAnnum
2,0.80,1,15039.33,2,29,2.86,48.00,0,181047.96
2,0.80,1,39158.38,2,42,2.86,151.00,0,471712.56
2,0.80,1,4830.16,2,23,2.86,42.00,0,58465.92
1,0.00,2,18037.20,2,24,1.00,18.17,0,216664.44
1,1.00,0,7617.02,1,19,2.00,56.81,0,92085.96
1,1.00,0,2955.10,2,30,3.00,18.41,0,35682.12
2,0.80,1,2183.19,1,18,2.86,50.00,0,26798.28
1,1.00,0,2510.26,1,26,1.00,15.39,0,30307.80
1,1.00,2,2936.75,2,30,1.00,18.35,0,35461.20
1,1.00,0,8151.58,1,34,7.00,32.82,0,98212.80
1,1.00,2,2494.06,1,26,1.00,16.20,0,30123.12
1,1.00,2,10847.79,2,52,5.00,23.93,0,130460.64
1,1.00,2,2491.43,1,26,1.00,2.63,0,29928.72
1,1.00,2,4155.76,2,20,3.00,21.65,0,50128.92
1,0.00,0,21266.69,1,46,3.00,13.08,0,255357.24
2,0.80,1,13057.24,2,40,2.86,25.00,0,156986.88
1,1.00,0,15221.72,1,39,3.00,28.82,0,183006.48
1,1.00,2,8091.52,1,34,4.00,36.35,0,97534.44
1,1.00,2,15198.65,1,39,3.00,23.07,0,182660.64
1,1.00,2,18017.70,2,24,1.00,19.50,0,216446.40
1,1.00,0,6230.58,1,27,5.00,30.30,0,75130.56
1,1.00,2,8049.38,1,34,5.00,42.14,0,97098.24
1,1.00,0,2479.75,1,26,1.00,11.68,0,29897.16
1,1.00,2,2466.16,1,26,1.00,13.59,0,29757.00
1,1.00,0,13429.69,2,18,1.00,13.77,0,161321.52
1,1.00,2,15118.62,1,39,3.00,80.03,0,182383.80
1,0.00,2,6727.89,2,27,2.00,21.65,0,80994.48
1,0.00,2,6214.43,1,27,5.00,16.15,0,74766.96
2,0.80,3,6812.09,2,37,2.86,86.00,0,82777.08
2,0.80,3,11551.52,2,39,2.86,33.00,0,139014.24
2,0.80,3,7593.02,1,19,2.86,24.00,0,91404.24
2,0.80,1,6405.59,1,30,2.86,66.00,0,77659.08
2,0.80,1,6980.01,2,22,2.86,34.00,0,84168.12
2,0.80,1,2409.84,1,35,2.86,35.00,0,29338.08
2,0.80,1,4354.82,2,37,2.86,166.00,0,54249.84
2,0.80,1,3775.84,1,18,2.86,91.00,0,46402.08
1,1.00,0,2443.17,1,26,1.00,22.99,0,29593.92
2,0.80,3,199689.54,1,40,2.86,51.00,0,2396886.48
1,1.00,0,22412.92,1,34,8.00,15.51,0,269141.16
1,0.00,2,2432.86,1,26,1.00,10.31,0,29318.04
2,0.80,3,17978.70,2,24,2.86,39.00,0,216212.40
1,1.00,2,6704.05,2,27,2.00,23.84,0,80734.68
1,0.00,0,15069.02,1,39,3.00,49.60,0,181423.44
1,1.00,0,2426.12,1,26,1.00,6.74,0,29194.32
1,1.00,0,3579.63,1,40,2.00,83.68,0,43959.72
1,1.00,0,7551.35,1,19,2.00,41.67,0,91116.24
1,1.00,0,8643.91,2,44,2.00,11.26,0,103862.04
1,1.00,2,62024.79,2,33,2.00,12.87,0,744451.92
1,0.00,2,4123.62,2,20,2.00,32.14,0,49869.12
1,1.00,2,12837.45,2,43,3.00,55.26,0,154712.52
1,1.00,0,3019.95,1,26,3.00,27.76,0,36572.52
1,1.00,2,13417.37,2,18,1.00,12.32,0,161156.28
1,1.00,0,4280.06,2,37,1.00,74.76,0,52257.84
1,1.00,2,4265.46,2,37,1.00,14.60,0,51360.72
1,0.00,2,6582.46,2,31,5.00,32.23,0,79376.28
1,1.00,0,12813.42,2,43,2.00,24.03,0,154049.40
1,1.00,2,17973.16,2,24,1.00,5.54,0,215744.40
1,0.00,2,38390.49,2,28,3.00,59.94,0,461405.16
1,1.00,0,12803.72,2,43,2.00,9.70,0,153761.04
2,0.80,4,9760.77,1,34,2.86,1711.39,1,137665.92
2,0.80,1,9714.77,1,34,2.86,46.00,0,117129.24
2,0.80,1,56730.10,2,19,2.86,37.00,0,681205.20
2,0.80,4,4465.56,1,40,2.86,892.09,1,64291.80
2,0.80,1,61900.79,2,33,2.86,124.00,0,744297.48
2,0.80,1,40834.41,2,38,2.86,42.00,0,490516.92
2,0.80,4,4863.09,1,26,2.86,1843.14,1,80474.76
1,1.00,0,15055.29,1,39,3.00,13.73,0,180828.24
1,0.00,2,4230.32,1,18,4.00,15.38,0,50948.40
1,1.00,0,3573.47,1,40,1.00,6.16,0,42955.56
2,0.80,4,7178.30,2,20,2.86,1640.83,1,105829.56
2,0.80,4,3272.79,1,35,2.86,862.95,1,49628.88
2,0.80,1,4084.13,1,47,2.86,1085.00,0,62029.56
1,1.00,0,5722.81,2,28,2.00,20.55,0,68920.32
1,1.00,2,12927.48,1,40,3.00,44.10,0,155658.96
2,0.80,4,9468.98,2,31,2.86,2886.52,1,148266.00
2,0.80,4,15391.73,2,43,2.86,2588.01,1,215756.88
2,0.80,4,8100.28,2,27,2.86,1396.23,1,113958.12
2,0.80,4,31541.35,1,43,2.86,664.43,1,386469.36
2,0.80,4,4682.77,1,24,2.86,1059.84,1,68911.32
2,0.80,4,9465.08,2,19,2.86,990.55,1,125467.56
1,1.00,2,17957.13,2,24,1.00,16.03,0,215677.92
1,0.00,2,2413.80,1,26,1.00,12.32,0,29113.44
1,0.00,2,9687.29,1,34,5.00,27.48,0,116577.24
2,0.80,1,9550.16,2,21,2.86,40.00,0,115081.92
2,0.80,1,9456.16,2,21,2.86,94.00,0,114601.92
2,0.80,4,15337.60,2,40,2.86,2280.36,1,211415.52
2,0.80,1,38370.49,2,28,2.86,20.00,0,460685.88
2,0.80,4,7076.21,1,24,2.86,3712.56,1,129465.24
2,0.80,4,9530.54,1,30,2.86,1636.72,1,134007.12
1,1.00,2,2891.47,2,24,2.00,9.98,0,34817.40
1,1.00,0,4258.51,2,37,1.00,6.95,0,51185.52
2,0.80,3,6350.59,1,30,2.86,55.00,0,76867.08
2,0.80,1,16164.09,1,35,2.86,180.00,0,196129.08
2,0.80,1,11012.44,1,23,2.86,22.00,0,132413.28
1,1.00,0,7172.29,2,20,3.00,42.78,0,86580.84
1,1.00,0,13399.99,2,18,1.00,17.38,0,161008.44
1,0.00,2,4813.90,2,23,3.00,16.26,0,57961.92
1,1.00,0,15376.39,2,43,2.00,15.34,0,184700.76
1,1.00,0,15358.51,2,43,2.00,17.88,0,184516.68
2,0.80,4,59584.84,2,19,2.86,2854.74,1,749274.96
2,0.80,1,7515.35,1,19,2.86,36.00,0,90616.20
2,0.80,4,42425.26,2,28,2.86,4054.77,1,557760.36
2,0.80,1,4629.77,1,24,2.86,53.00,0,56193.24
1,0.00,2,13388.33,2,18,2.00,11.66,0,160799.88
2,0.80,1,14336.73,2,35,2.86,1174.00,0,186128.76
2,0.80,1,13333.33,2,18,2.86,55.00,0,160659.96
1,1.00,2,2154.34,1,18,3.00,28.85,0,26198.28
1,1.00,0,3417.93,1,43,3.00,28.06,0,41351.88
2,0.80,1,6791.37,2,69,2.86,64.00,0,82264.44
2,0.80,1,112640.71,2,42,2.86,33.00,0,1352084.52
2,0.80,1,2093.34,1,18,2.86,61.00,0,25852.08
1,0.00,0,9646.75,1,34,3.00,40.54,0,116247.48
1,1.00,2,4246.99,2,37,5.00,11.52,0,51102.12
1,1.00,0,15342.63,2,43,2.00,15.88,0,184302.12
1,1.00,2,4101.34,2,20,8.00,22.28,0,49483.44
2,0.80,1,9434.08,2,19,2.86,31.00,0,113580.96
1,1.00,0,4206.01,2,37,1.00,40.98,0,50963.88
1,1.00,2,61866.18,2,33,2.00,34.61,0,742809.48
1,1.00,0,2924.56,2,30,1.00,12.19,0,35241.00
1,1.00,0,2914.64,2,30,1.00,9.92,0,35094.72
1,1.00,0,6204.24,1,27,5.00,10.19,0,74573.16
2,0.80,1,8933.24,2,26,2.86,61.00,0,107930.88
1,1.00,0,7496.62,1,19,2.00,18.73,0,90184.20
1,1.00,0,6196.23,1,27,3.00,8.01,0,74450.88
1,1.00,0,4448.14,1,40,1.00,17.42,0,53586.72
2,0.80,1,9326.16,2,21,2.86,130.00,0,113473.92
2,0.80,1,70007.78,2,40,2.86,156.00,0,841965.36
2,0.80,3,2393.80,1,26,2.86,20.00,0,28965.60
2,0.80,3,16147.09,1,35,2.86,17.00,0,193969.08
2,0.80,5,14996.33,2,29,2.86,43.00,0,180471.96
2,0.80,5,4229.21,1,53,2.86,182.00,0,52934.52
2,0.80,3,6679.34,1,21,2.86,20.00,0,80392.08
2,0.80,1,42395.26,2,28,2.86,30.00,0,509103.12
1,1.00,2,2387.59,1,26,1.00,6.21,0,28725.60
2,0.80,3,16511.67,2,38,2.86,42.00,0,198644.04
2,0.80,1,8131.58,1,34,2.86,20.00,0,97818.96
2,0.80,1,14290.22,2,23,2.86,77.00,0,172406.64
2,0.80,1,15034.29,1,39,2.86,21.00,0,180663.48
1,1.00,0,2849.77,2,24,2.00,41.70,0,34697.64
2,0.80,1,11686.43,2,20,2.86,39.00,0,140705.16
2,0.80,1,7144.30,2,20,2.86,34.00,0,86139.60
2,0.80,1,2351.59,1,26,2.86,36.00,0,28651.08
1,1.00,2,2891.94,2,30,2.00,22.70,0,34975.68
2,0.80,1,16111.09,1,35,2.86,36.00,0,193765.08
1,0.00,0,22402.87,1,34,8.00,10.05,0,268955.04
1,1.00,2,11645.91,2,28,2.00,16.94,0,139954.20
1,1.00,0,8068.94,2,27,2.00,31.34,0,97203.36
2,0.80,3,42366.26,2,28,2.86,29.00,0,508743.12
2,0.80,3,3971.13,1,47,2.86,113.00,0,49009.56
2,0.80,1,11402.06,1,19,2.86,54.00,0,137472.72
1,1.00,2,13237.88,2,18,2.00,95.45,0,159999.96
1,0.00,2,13229.17,2,18,1.00,8.71,0,158854.56
1,1.00,0,22321.51,1,34,4.00,81.36,0,268834.44
1,1.00,0,8458.83,1,25,1.00,10.94,0,101637.24
1,0.00,0,6301.08,1,20,5.00,17.59,0,75824.04
1,0.00,0,8630.77,2,44,2.00,13.14,0,103726.92
1,0.00,2,4191.83,2,37,1.00,14.18,0,50472.12
1,1.00,2,11607.60,2,28,2.00,38.31,0,139750.92
1,1.00,2,4535.03,1,30,4.00,47.52,0,54990.60
1,1.00,0,6288.61,1,20,5.00,12.47,0,75612.96
1,1.00,0,4397.02,1,30,3.00,138.01,0,54420.36
1,1.00,0,16418.15,2,38,2.00,93.52,0,198140.04
2,0.80,1,14909.09,1,35,2.86,1202.00,0,193333.08
1,1.00,0,22312.76,1,34,3.00,8.75,0,267858.12
1,0.00,2,2818.45,2,30,2.00,73.49,0,34703.28
1,1.00,0,61839.81,2,33,2.00,26.37,0,742394.16
1,0.00,2,4182.84,2,37,1.00,8.99,0,50301.96
1,1.00,2,7470.39,1,19,2.00,26.23,0,89959.44
1,1.00,2,36191.66,2,21,2.00,9.21,0,434410.44
2,0.80,1,14864.09,1,35,2.86,45.00,0,178909.08
1,1.00,0,4164.73,2,37,1.00,18.11,0,50194.08
1,1.00,0,4078.93,2,20,2.00,22.41,0,49216.08
1,1.00,0,15015.42,1,39,3.00,18.87,0,180411.48
1,0.00,2,21212.29,1,46,3.00,54.40,0,255200.28
1,1.00,0,4152.25,2,37,1.00,12.48,0,49976.76
1,0.00,2,22300.53,1,34,3.00,12.23,0,267753.12
2,0.80,1,15193.60,2,40,2.86,144.00,0,184051.20
2,0.80,4,17307.33,1,35,2.86,2443.24,1,237006.84
2,0.80,4,64558.32,2,33,2.86,2718.51,1,807321.96
1,1.00,0,4189.34,1,30,4.00,207.68,0,52764.24
1,1.00,2,4441.89,1,40,5.00,6.25,0,53377.68
2,0.80,4,4109.09,2,31,2.86,996.24,1,61263.96
2,0.80,4,17783.98,2,42,2.86,1757.81,1,234501.48
1,1.00,0,9456.83,2,31,5.00,12.15,0,113627.76
1,0.00,0,13222.31,2,18,1.00,6.86,0,158750.04
1,0.00,0,4491.58,1,21,1.00,99.59,0,55094.04
2,0.80,1,22261.53,1,34,2.86,39.00,0,267606.36
2,0.80,4,4991.65,1,18,2.86,761.33,1,69035.76
2,0.80,1,8040.94,2,27,2.86,28.00,0,96827.28
2,0.80,4,5772.74,1,21,2.86,1037.07,1,81717.72
1,1.00,0,4435.57,1,40,1.00,6.32,0,53302.68
1,1.00,2,6771.42,2,69,2.00,19.95,0,81496.44
1,1.00,2,28206.25,1,50,2.00,19.44,0,338708.28
1,1.00,2,4149.04,2,37,1.00,3.21,0,49827.00
2,0.80,1,8031.36,1,20,2.86,197.00,0,98740.32
2,0.80,1,6036.23,1,25,2.86,32.00,0,72818.76
1,1.00,0,14977.37,1,39,3.00,38.05,0,180185.04
1,1.00,2,64543.08,2,33,2.00,15.24,0,774699.84
1,0.00,0,4263.00,1,40,1.00,172.57,0,53226.84
1,1.00,0,6279.96,1,20,5.00,8.65,0,75463.32
1,1.00,2,4141.63,2,37,1.00,7.41,0,49788.48
1,1.00,2,27296.64,1,50,4.00,909.61,0,338475.00
1,1.00,2,4253.34,1,40,1.00,9.66,0,51156.00
2,0.80,4,5199.68,1,53,2.86,970.47,1,74041.80
2,0.80,1,10010.73,2,25,2.86,46.00,0,120680.76
1,0.00,0,6742.68,2,69,2.00,28.74,0,81257.04
1,0.00,2,36179.63,2,21,2.00,12.03,0,434299.92
2,0.80,1,8603.77,2,44,2.86,27.00,0,103569.24
2,0.80,4,1213.26,2,38,2.86,1002.13,1,26584.68
2,0.80,4,21251.74,1,38,2.86,1541.12,1,273514.32
2,0.80,4,5178.63,2,20,2.86,1099.70,1,75339.96
2,0.80,4,5243.60,1,47,2.86,1272.47,1,78192.84
2,0.80,3,5494.14,2,42,2.86,20.00,0,66169.68
2,0.80,4,5796.61,2,23,2.86,982.71,1,81351.84
1,0.00,2,4236.10,1,40,2.00,17.24,0,51040.08
1,1.00,0,64511.13,2,33,2.00,31.95,0,774516.96
1,1.00,0,21160.75,1,46,3.00,51.54,0,254547.48
2,0.80,1,21115.75,1,46,2.86,45.00,0,253929.00
2,0.80,3,40805.41,2,38,2.86,29.00,0,490012.92
2,0.80,1,199660.54,1,40,2.86,29.00,0,2396274.48
1,0.00,2,8581.69,2,44,5.00,22.08,0,103245.24
1,1.00,0,9628.91,1,34,3.00,17.84,0,115761.00
1,1.00,2,5150.72,2,20,3.00,27.91,0,62143.56
1,1.00,0,8013.24,2,27,4.00,27.70,0,96491.28
1,1.00,0,6271.90,1,20,3.00,8.06,0,75359.52
2,0.80,1,10827.79,2,52,2.86,20.00,0,130173.48
2,0.80,1,11517.52,2,39,2.86,34.00,0,138618.24
1,1.00,2,4134.96,2,37,1.00,6.67,0,49699.56
1,1.00,0,14265.65,2,23,3.00,24.57,0,171482.64
1,1.00,2,2078.78,1,18,1.00,14.56,0,25120.08
1,1.00,2,9588.10,1,34,5.00,40.81,0,115546.92
1,1.00,2,36163.51,2,21,2.00,16.12,0,434155.56
1,1.00,0,9557.80,1,34,3.00,30.30,0,115057.20
1,1.00,2,14248.40,2,23,3.00,17.25,0,171187.80
2,0.80,1,6579.51,2,22,2.86,40.00,0,79434.12
1,0.00,0,14237.23,2,23,4.00,11.17,0,170980.80
1,1.00,2,8079.61,1,34,7.00,51.97,0,97578.96
1,1.00,0,42350.83,2,28,5.00,15.43,0,508395.12
1,1.00,0,14027.36,2,23,3.00,209.87,0,170846.76
1,1.00,2,22239.19,1,34,3.00,22.34,0,267138.36
1,1.00,0,36129.30,2,21,2.00,34.21,0,433962.12
2,0.80,1,9243.16,2,21,2.86,83.00,0,111913.92
2,0.80,3,4007.96,2,37,2.86,127.00,0,49619.52
1,1.00,2,17939.57,2,24,3.00,17.56,0,215485.56
1,1.00,0,22211.79,1,34,4.00,27.40,0,266870.28
2,0.80,1,56726.01,2,38,2.86,125.00,0,682212.12
2,0.80,3,20933.75,1,46,2.86,182.00,0,253389.00
2,0.80,3,15172.60,2,40,2.86,21.00,0,182323.20
2,0.80,1,13263.69,2,19,2.86,27.00,0,159488.28
2,0.80,1,5348.91,1,43,2.86,29.00,0,64534.92
1,1.00,2,6261.96,1,20,3.00,9.94,0,75262.80
2,0.80,3,14002.36,2,23,2.86,25.00,0,168328.32
2,0.80,3,15303.63,2,43,2.86,39.00,0,184111.56
1,0.00,2,5131.19,2,20,2.00,19.53,0,61808.64
2,0.80,3,16284.15,2,38,2.86,134.00,0,197017.80
2,0.80,3,264454.11,2,46,2.86,22.00,0,3173713.32
2,0.80,1,8080.22,1,26,2.86,55.00,0,97622.64
2,0.80,1,5185.60,1,47,2.86,58.00,0,62923.20
1,1.00,2,64497.04,2,33,2.00,14.09,0,774133.56
1,1.00,0,4246.42,1,21,7.00,245.16,0,53898.96
1,1.00,0,8564.16,2,44,2.00,17.53,0,102980.28
1,0.00,2,3400.54,1,43,2.00,17.39,0,41015.16
1,0.00,2,15247.92,2,43,2.00,55.71,0,183643.56
1,0.00,2,8525.93,2,44,2.00,38.23,0,102769.92
2,0.80,3,14952.37,1,39,2.86,25.00,0,179728.44
2,0.80,1,4073.09,2,31,2.86,36.00,0,49309.08
2,0.80,3,40655.41,2,38,2.86,150.00,0,489664.92
1,1.00,0,6636.05,1,21,2.00,43.29,0,80152.08
1,1.00,0,6711.08,2,69,2.00,31.60,0,80912.16
1,1.00,2,1204.08,2,38,3.00,9.18,0,14559.12
1,1.00,2,15234.52,2,43,2.00,13.40,0,182975.04
1,1.00,0,22055.11,1,34,8.00,156.68,0,266541.48
1,1.00,0,6004.14,1,25,5.00,32.09,0,72434.76
1,1.00,0,5105.37,2,20,3.00,25.82,0,61574.28
1,1.00,0,5070.40,2,20,2.00,34.97,0,61264.44
1,0.00,2,36102.58,2,21,2.00,26.72,0,433551.60
1,1.00,0,5648.90,1,25,5.00,355.24,0,72049.68
1,1.00,2,17927.18,2,24,1.00,12.39,0,215274.84
1,1.00,2,8519.04,2,44,2.00,6.89,0,102311.16
1,1.00,0,6255.71,1,20,5.00,6.25,0,75143.52
1,1.00,2,199628.80,1,40,2.00,31.74,0,2395926.48
2,0.80,1,4204.10,1,40,2.86,32.00,0,50833.20
2,0.80,3,7992.36,1,20,2.86,39.00,0,96376.32
2,0.80,1,6946.01,2,22,2.86,34.00,0,83760.12
2,0.80,1,7984.24,2,27,2.86,29.00,0,96158.88
2,0.80,1,6560.22,2,21,2.86,30.00,0,79082.64
1,1.00,2,1196.33,2,38,3.00,7.75,0,14448.96
1,0.00,2,6619.88,1,21,2.00,16.17,0,79632.60
1,1.00,2,1119.09,2,38,3.00,77.24,0,14355.96
1,1.00,2,11382.30,1,19,3.00,19.76,0,136824.72
1,0.00,0,199608.69,1,40,2.00,20.11,0,2395545.60
2,0.80,4,17906.31,2,23,2.86,3903.95,1,261723.12
2,0.80,3,6989.29,2,20,2.86,183.00,0,86067.48
1,0.00,0,4238.79,1,21,7.00,7.63,0,50957.04
1,1.00,2,5249.18,1,35,3.00,15.04,0,63170.64
1,1.00,0,6253.05,1,20,5.00,2.66,0,75068.52
1,1.00,0,4196.38,1,40,1.00,7.72,0,50449.20
1,0.00,0,14818.27,1,39,3.00,134.10,0,179428.44
1,1.00,2,4165.17,1,40,1.00,31.21,0,50356.56
1,1.00,0,5021.93,2,20,2.00,48.47,0,60844.80
1,1.00,0,1106.08,2,38,3.00,13.01,0,13429.08
2,0.80,4,12638.92,1,23,2.86,1626.48,1,171184.80
2,0.80,1,8034.22,1,26,2.86,46.00,0,96962.64
2,0.80,3,6139.23,1,27,2.86,57.00,0,74354.76
2,0.80,4,9365.49,2,22,2.86,983.36,1,124186.20
1,1.00,2,3994.23,2,37,1.00,13.73,0,48095.52
1,1.00,2,4142.38,1,40,1.00,22.79,0,49982.04
1,1.00,0,1089.12,2,38,4.00,16.96,0,13272.96
2,0.80,4,4257.85,2,24,2.86,1408.08,1,67991.16
2,0.80,4,4863.86,1,27,2.86,4863.62,1,116729.76
2,0.80,4,6416.95,1,43,2.86,1068.04,1,89819.88
1,1.00,2,9443.39,2,31,3.00,13.44,0,113481.96
1,1.00,0,17894.08,2,23,3.00,12.23,0,214875.72
1,1.00,0,6319.40,1,30,2.00,31.19,0,76207.08
2,0.80,4,3365.26,1,26,2.86,1013.67,1,52547.16
2,0.80,1,14940.33,2,29,2.86,56.00,0,179955.96
1,1.00,0,8388.11,1,25,3.00,70.72,0,101505.96
1,1.00,0,6305.96,1,30,2.00,13.44,0,75832.80
1,1.00,2,8474.49,2,44,2.00,44.55,0,102228.48
1,1.00,2,4985.08,2,20,2.00,36.85,0,60263.16
1,1.00,0,6269.01,1,30,2.00,36.95,0,75671.52
2,0.80,1,4955.65,1,18,2.86,36.00,0,59899.80
2,0.80,4,6111.57,2,25,2.86,6107.23,1,146625.60
2,0.80,1,40620.41,2,38,2.86,35.00,0,487864.92
2,0.80,1,4053.77,1,24,2.86,576.00,0,55557.24
1,1.00,0,7054.74,1,24,5.00,21.47,0,84914.52
1,1.00,0,5632.90,1,25,3.00,16.00,0,67786.80
1,0.00,0,6249.33,1,20,5.00,3.72,0,75036.60
1,1.00,2,1079.71,2,38,3.00,9.41,0,13069.44
1,1.00,0,3365.65,1,43,2.00,34.89,0,40806.48
1,1.00,2,5586.98,1,25,3.00,45.92,0,67594.80
1,1.00,0,3358.99,1,43,2.00,6.66,0,40387.80
1,1.00,0,8056.96,1,34,7.00,22.65,0,96955.32
1,1.00,2,7124.62,2,20,2.00,19.68,0,85731.60
2,0.80,1,9188.16,2,21,2.86,55.00,0,110917.92
2,0.80,4,25958.84,1,34,2.86,3903.73,1,358350.84
2,0.80,1,7957.36,1,20,2.86,35.00,0,95908.32
2,0.80,4,7602.45,2,26,2.86,1098.91,1,104416.32
2,0.80,4,59373.39,2,38,2.86,2647.38,1,744249.24
1,1.00,2,3346.63,1,43,2.00,12.36,0,40307.88
1,1.00,2,11564.05,2,28,2.00,43.55,0,139291.20
1,0.00,0,9434.36,2,31,4.00,9.03,0,113320.68
2,0.80,4,7409.85,1,30,2.86,1158.15,1,102816.00
2,0.80,4,7754.20,2,69,2.86,1043.12,1,105567.84
2,0.80,1,6546.51,2,22,2.86,33.00,0,78954.12
2,0.80,4,9352.85,1,20,2.86,1395.49,1,128980.08
2,0.80,4,14588.66,2,39,2.86,3071.14,1,211917.60
2,0.80,1,7984.22,1,26,2.86,50.00,0,96410.64
1,1.00,2,6251.70,1,30,2.00,17.31,0,75228.12
1,0.00,0,4033.23,1,24,3.00,20.54,0,48645.24
1,0.00,0,5556.49,1,25,5.00,30.49,0,67043.76
1,1.00,2,3320.58,1,43,2.00,26.05,0,40159.56
1,0.00,2,17912.93,2,24,1.00,14.25,0,215126.16
2,0.80,1,7008.74,1,24,2.86,46.00,0,84656.88
1,0.00,0,4211.61,2,24,2.00,46.24,0,51094.20
1,1.00,2,8044.77,1,34,7.00,12.19,0,96683.52
2,0.80,1,14540.66,2,39,2.86,48.00,0,175063.92
1,1.00,2,5546.30,1,25,5.00,10.19,0,66677.88
1,1.00,0,64475.69,2,33,2.00,21.35,0,773964.48
1,1.00,2,17833.27,2,24,5.00,79.66,0,214955.16
1,1.00,0,5449.14,1,25,3.00,97.16,0,66555.60
1,1.00,2,3982.99,2,37,1.00,11.24,0,47930.76
2,0.80,1,13246.69,2,19,2.86,17.00,0,159164.28
2,0.80,1,12605.92,1,23,2.86,33.00,0,151667.04
2,0.80,3,6106.23,1,27,2.86,33.00,0,73670.76
2,0.80,5,39122.38,2,42,2.86,36.00,0,469900.56
1,1.00,2,3297.15,1,43,2.00,23.43,0,39846.96
1,1.00,2,5431.56,1,25,5.00,17.58,0,65389.68
1,1.00,0,9333.52,1,20,3.00,19.33,0,112234.20
2,0.80,3,5641.72,1,41,2.86,43.00,0,68216.64
2,0.80,5,7917.24,2,27,2.86,67.00,0,95810.88
2,0.80,3,6823.74,1,24,2.86,185.00,0,84104.88
2,0.80,1,9399.54,1,30,2.86,131.00,0,114366.48
1,1.00,0,7460.12,1,19,2.00,10.27,0,89644.68
1,1.00,0,5418.38,1,25,5.00,13.18,0,65178.72
2,0.80,1,11349.30,1,19,2.86,33.00,0,136587.60
1,1.00,2,4198.32,2,24,2.00,13.29,0,50539.32
1,1.00,0,3925.14,2,37,3.00,57.85,0,47795.88
2,0.80,1,7573.45,2,26,2.86,29.00,0,91229.40
2,0.80,1,14508.66,2,39,2.86,32.00,0,174487.92
2,0.80,1,14901.33,2,29,2.86,39.00,0,179283.96
1,0.00,2,3278.85,1,43,2.00,18.30,0,39565.80
1,1.00,2,7388.87,1,30,2.00,20.98,0,88918.20
1,1.00,2,14777.43,1,39,3.00,40.84,0,177819.24
1,1.00,2,10806.37,2,52,5.00,21.42,0,129933.48
1,1.00,2,8031.25,1,34,7.00,13.52,0,96537.24
1,1.00,0,8241.33,1,25,5.00,146.78,0,100657.32
1,1.00,0,7336.63,1,30,2.00,52.24,0,88666.44
1,0.00,0,3358.07,1,26,1.00,7.19,0,40383.12
2,0.80,3,15218.52,2,43,2.86,16.00,0,182814.24
2,0.80,1,38954.38,2,42,2.86,168.00,0,469468.56
1,1.00,0,4012.78,1,24,2.00,20.45,0,48398.76
2,0.80,1,8998.16,2,21,2.86,190.00,0,110257.92
2,0.80,1,69960.78,2,40,2.86,47.00,0,840093.36
2,0.80,1,3873.14,2,37,2.86,52.00,0,47101.68
2,0.80,1,5592.74,1,21,2.86,180.00,0,69272.88
2,0.80,1,5626.81,2,28,2.86,96.00,0,68673.72
2,0.80,1,11647.43,2,20,2.86,39.00,0,140237.16
2,0.80,1,5619.72,1,41,2.86,22.00,0,67700.64
2,0.80,1,7547.54,1,30,2.86,1852.00,0,112794.48
1,1.00,2,199598.65,1,40,2.00,10.04,0,2395304.28
1,0.00,2,2808.40,2,30,1.00,10.05,0,33821.40
2,0.80,1,13213.69,2,19,2.86,33.00,0,158960.28
2,0.80,1,3855.14,2,37,2.86,18.00,0,46477.68
2,0.80,1,5372.38,1,25,2.86,46.00,0,65020.56
2,0.80,1,4142.34,1,30,2.86,47.00,0,50272.08
1,0.00,2,14887.33,2,29,5.00,14.00,0,178815.96
2,0.80,1,17274.33,1,35,2.86,33.00,0,207687.96
2,0.80,3,14031.84,1,19,2.86,22.00,0,168646.08
1,1.00,0,3229.18,1,43,2.00,49.67,0,39346.20
1,1.00,0,4082.97,1,40,3.00,59.41,0,49708.56
2,0.80,1,6373.95,1,43,2.86,43.00,0,77003.40
1,0.00,0,7693.74,2,69,2.00,60.46,0,93050.40
1,1.00,0,5595.57,1,41,2.00,24.15,0,67436.64
1,1.00,0,3202.88,1,43,3.00,26.30,0,38750.16
1,1.00,0,3194.47,1,43,2.00,8.41,0,38434.56
1,1.00,0,64446.53,2,33,2.00,29.16,0,773708.28
1,1.00,2,36085.04,2,21,1.00,17.54,0,433230.96
1,1.00,2,5358.75,1,25,3.00,13.63,0,64468.56
2,0.80,1,25917.66,1,34,2.86,27.00,0,311335.92
2,0.80,3,4199.79,1,21,2.86,39.00,0,50865.48
1,1.00,2,199550.20,1,40,2.00,48.45,0,2395183.80
1,1.00,0,3838.34,2,37,1.00,16.80,0,46261.68
1,1.00,2,36060.91,2,21,2.00,24.13,0,433020.48
1,1.00,2,25944.66,1,34,3.00,14.18,0,311506.08
1,1.00,0,5333.10,1,25,5.00,25.65,0,64305.00
1,1.00,0,8991.02,2,21,5.00,7.14,0,107977.92
1,1.00,0,36055.18,2,21,2.00,5.73,0,432730.92
1,1.00,2,6936.12,2,22,2.00,9.89,0,83352.12
1,0.00,0,6099.72,2,25,3.00,11.85,0,73338.84
1,1.00,2,5315.60,1,25,5.00,17.50,0,63997.20
1,1.00,0,11267.53,1,19,2.00,81.77,0,136191.60
1,1.00,0,5292.08,1,25,3.00,23.52,0,63787.20
1,0.00,2,11255.91,1,19,3.00,11.62,0,135210.36
